date,time,date_from,date_to,canton,source,count,url
,,2021-01-12,2021-02-08,BS,"im Pflegeheim",26,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-6.html
,,2021-01-15,2021-02-11,BS,"Arbeit",39,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-6.html
,,2021-01-15,2021-02-11,BS,"Familie",174,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-6.html
,,2021-01-15,2021-02-11,BS,"Keine Angabe",139,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-6.html
,,2021-01-15,2021-02-11,BS,"Treffen mit der Familie oder Freunden",15,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-6.html
,,2021-01-15,2021-02-11,BS,"Unbekannt",311,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-6.html
,,2021-01-15,2021-02-11,BS,"obligatorischen Schule",19,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-6.html
,,2021-01-19,2021-02-15,BS,"Arbeit",36,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-19,2021-02-15,BS,"Familie",168,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-19,2021-02-15,BS,"Keine Angabe",128,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-19,2021-02-15,BS,"Treffen mit der Familie oder Freunden",15,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-19,2021-02-15,BS,"Unbekannt",293,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-19,2021-02-15,BS,"obligatorischen Schule",18,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-22,2021-02-18,BS,"Arbeit",32,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-22,2021-02-18,BS,"Familie",142,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-22,2021-02-18,BS,"Keine Angabe",120,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-22,2021-02-18,BS,"Treffen mit der Familie oder Freunden",10,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-22,2021-02-18,BS,"Unbekannt",256,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-22,2021-02-18,BS,"obligatorischen Schule",19,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-7.html
,,2021-01-26,2021-02-22,BS,"Arbeit",25,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-26,2021-02-22,BS,"Familie",118,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-26,2021-02-22,BS,"Keine Angabe",110,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-26,2021-02-22,BS,"Treffen mit der Familie oder Freunden",11,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-26,2021-02-22,BS,"Unbekannt",258,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-26,2021-02-22,BS,"obligatorischen Schule",17,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-29,2021-02-25,BS,"Arbeit",24,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-29,2021-02-25,BS,"Familie",103,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-29,2021-02-25,BS,"Keine Angabe",93,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-29,2021-02-25,BS,"Treffen mit der Familie oder Freunden",10,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-29,2021-02-25,BS,"Unbekannt",263,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-01-29,2021-02-25,BS,"obligatorischen Schule",15,https://www.coronavirus.bs.ch/nm/2021-coronavirus-freitags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-8.html
,,2021-02-02,2021-03-01,BS,"Arbeit",24,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-9.html
,,2021-02-02,2021-03-01,BS,"Familie",104,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-9.html
,,2021-02-02,2021-03-01,BS,"Keine Angabe",87,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-9.html
,,2021-02-02,2021-03-01,BS,"Treffen mit der Familie oder Freunden",12,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-9.html
,,2021-02-02,2021-03-01,BS,"Unbekannt",244,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-9.html
,,2021-02-02,2021-03-01,BS,"obligatorischen Schule",14,https://www.coronavirus.bs.ch/nm/2021-coronavirus-dienstags-bulletin-zu-den-fallzahlen-im-kanton-basel-stadt-gd-9.html
